"latitude","longitude","street","city","zip_code","enterprise","uniform_city_name"
"50.832915","9.573678","Hauptstr. 1","Kirchheim","36275.0","BurgerKing","Kirchheim-Hessen"
"50.976133","11.034127","Anger 61","Erfurt","99084.0","BurgerKing","Erfurt-Thüringen"
"52.537489","13.203299","Carl-Schurz-Str. 37","Berlin","13597.0","BurgerKing","Berlin-Deutschland"
"49.766672","10.47053","Scheinfelderstr. 19","Geiselwind","96160.0","BurgerKing","Geiselwind-Bayern"
"50.89842","10.726604","Rasthof ThÃ¼ringer Tor, SÃ¼dseite","Schwabhausen","99869.0","BurgerKing","Schwabhausen-Thüringen"
"52.151746","14.63388","Werkstr. 2","EisenhÃ¼ttenstadt","15890.0","BurgerKing","Eisenhüttenstadt-Brandenburg"
"53.2391","10.460828","Auf den BlÃ¶cken 4, Gewerbegebiet","LÃ¼neburg","21337.0","BurgerKing","Lüneburg-Niedersachsen"
"48.280752","7.777281","Hauptstr. 203","Kappelâ€“Grafenhausen","77966.0","BurgerKing","Kappel-Grafenhausen-Baden-Württemberg"
"48.226511","7.753102","Breisgauallee 5","Herbolzheim","79336.0","BurgerKing","Herbolzheim-Baden-Württemberg"
"49.716549","11.074073","Bayreuther Str. 8, B470","Forchheim","91301.0","BurgerKing","Forchheim-Bayern"
"50.437231","7.41607","Koblenzer Str. 53â€“55","Andernach","56626.0","BurgerKing","Andernach-Rheinland-Pfalz"
"48.653612","9.460686","Schlierbacher Str. 69","Kirchheim unter Teck","73230.0","BurgerKing","Kirchheim unter Teck-Baden-Württemberg"
"48.203834","9.043729","Ehestetter Weg 22","Albstadt","72458.0","BurgerKing","Albstadt-Baden-Württemberg"
"48.697335","9.688307","Stuttgarter Str. 186","Eislingen an der Fils","73054.0","BurgerKing","Eislingen-Baden-Württemberg"
"54.132967","12.062501","An der Stadtautobahn 69","Rostock","18107.0","BurgerKing","Rostock-Mecklenburg-Vorpommern"
"52.289466","12.464851","Im Gewerbegebiet 2","Wollin","14778.0","BurgerKing","Wollin-Brandenburg"
"51.690464","11.767438","NordstraÃŸe 1","KÃ¶nnern","6420.0","BurgerKing","Könnern-Sachsen-Anhalt"
"50.935527","11.388942","Aralallee 2","Mellingen","99441.0","BurgerKing","Mellingen-Thüringen"
"49.259518","11.458677","Oberes Moos 1","Neumarkt i. d. Opf.","92318.0","BurgerKing","Neumarkt in der Oberpfalz-Bayern"
"49.57563","11.002554","GÃ¼nther-Scharowsky-Str. 2a","Erlangen","91058.0","BurgerKing","Erlangen-Bayern"
"53.291911","10.427715","Borgwardstr. 3","Adendorf","21365.0","BurgerKing","Adendorf-Niedersachsen"
"49.411253","8.33989","Dannstadt-Ost, A61","Schifferstadt","67105.0","BurgerKing","Dannstadt-Schauernheim-Rheinland-Pfalz"
"50.598896","7.433838","Rasthausstr. 10","Neustadt (Wied)","53577.0","BurgerKing","Neustadt-Rheinland-Pfalz"
"50.991514","10.315205","MÃ¼hlhÃ¤user Str. 110, Marktkaufcenter","Eisenach","99817.0","BurgerKing","Eisenach-Thüringen"
"50.974019","11.057322","Weimarische Str. 35","Erfurt","99099.0","BurgerKing","Erfurt-Thüringen"
"52.527172","13.232303","Charlottenburger Chaussee 51â€“55","Berlin","13597.0","BurgerKing","Berlin-Deutschland"
"49.348697","7.173869","Stummplatz 1, Saarpark-Center","Neunkirchen","66538.0","BurgerKing","Neunkirchen-Saarland"
"49.697957","10.854455","Gewerbepark 4","Gremsdorf","91350.0","BurgerKing","Gremsdorf-Bayern"
"49.312613","11.475337","Karl-Schiller-Str. 16","Berg bei Neumarkt i. d. OPf.","92348.0","BurgerKing","Berg bei Neumarkt in der Oberpfalz-Bayern"
"51.811958","8.132901","In der Geist 110a","Oelde","59302.0","BurgerKing","Oelde-Nordrhein-Westfalen"
"51.846262","8.320282","Bielefelder Str. 107","Rheda-WiedenbrÃ¼ck","33378.0","BurgerKing","Rheda-Wiedenbrück-Nordrhein-Westfalen"
"48.350455","8.975299","Stettener Halde 9","Hechingen","72379.0","BurgerKing","Hechingen-Baden-Württemberg"
"48.117468","9.805242","Hubertus-Liebrecht-Str. 46","Biberach an der Riss","88400.0","BurgerKing","Biberach an der Riß-Baden-Württemberg"
"49.346493","9.134957","Neckarelzer Str. 45","Mosbach","74821.0","BurgerKing","Mosbach-Baden-Württemberg"
"54.47865","9.545359","Wittgenstein 9, Autohof Wikingerland","Busdorf bei Schleswig","24866.0","BurgerKing","Busdorf-Schleswig-Holstein"
"49.589339","10.623337","NeustÃ¤dter Str. 54","Diespeck","91456.0","BurgerKing","Diespeck-Bayern"
"50.002423","8.109538","BAR Heidenfahrt-Nord, A60","Heidesheim","55262.0","BurgerKing","Ingelheim am Rhein-Rheinland-Pfalz"
"53.616151","10.003596","Alsterkrugchaussee 333","Hamburg","22297.0","BurgerKing","Hamburg-Deutschland"
"49.643975","8.551741","BAR Lorsch-West, A 67","Lorsch","64653.0","BurgerKing","Lorsch-Hessen"
"48.908738","8.773914","BAR Pforzheim-Ost, Bergstr. 105-1","Niefern-Ã–schelbronn","75223.0","BurgerKing","Niefern-Öschelbronn-Baden-Württemberg"
"48.520913","9.806216","BAR Aichen, A8","Nellingen","89191.0","BurgerKing","Nellingen-Baden-Württemberg"
"53.665296","10.000797","Langenhorner Chaussee 471","Hamburg","22419.0","BurgerKing","Hamburg-Deutschland"
"52.547353","13.310512","Saatwinkler Damm 61 - 64","Berlin","13627.0","BurgerKing","Berlin-Deutschland"
"52.07371","6.996539","WÃ¼llener StraÃŸe 64","Ahaus","48683.0","BurgerKing","Ahaus-Nordrhein-Westfalen"
"50.418555","9.736603","BAR Uttrichshausen-Ost","Kalbach","36148.0","BurgerKing","Kalbach-Hessen"
"50.71343","11.320214","Schwarzburger Chaussee 59-61","Rudolstadt","7407.0","BurgerKing","Rudolstadt-Thüringen"
"50.465926","8.133842","Gottlieb-Daimler-StraÃŸe 5","Beselich","65614.0","BurgerKing","Beselich-Hessen"
"50.030606","10.541978","Godelstatt 2","HaÃŸfurt","97437.0","BurgerKing","Haßfurt-Bayern"
"49.318086","6.734594","WallerfangerstraÃŸe 47","Saarlouis","66740.0","BurgerKing","Saarlouis-Saarland"
"54.34596","10.09697","EckernfÃ¶rder Str. 284","Kronshagen","24119.0","BurgerKing","Kronshagen-Schleswig-Holstein"
"54.289695","10.226665","Klausdorfer StraÃŸe 38-42","Schwentinental","24223.0","BurgerKing","Schwentinental-Schleswig-Holstein"
"52.568359","13.428433","Prenzlauer Promenade 69","Berlin","13089.0","BurgerKing","Berlin-Deutschland"
"52.254577","10.496297","MÃ¼nchenstr. 12","Braunschweig","38118.0","BurgerKing","Braunschweig-Niedersachsen"
"52.138824","10.286309","Theodor-Heuss-Str. 61","Salzgitter","38228.0","BurgerKing","Salzgitter-Niedersachsen"
"52.252928","10.539933","Willy-Brandt-Platz 1","Braunschweig","38102.0","BurgerKing","Braunschweig-Niedersachsen"
"53.621678","10.083518","Bramfelder Chaussee 366","Hamburg","22177.0","BurgerKing","Hamburg-Deutschland"
"51.501921","7.258394","Castroper Hellweg 113","Bochum","44805.0","BurgerKing","Bochum-Nordrhein-Westfalen"
"53.471112","9.922677","Stader Str. 302","Hamburg","21075.0","BurgerKing","Hamburg-Deutschland"
"53.718985","9.759456","Lise-Meitner-Allee 1","Tornesch","25436.0","BurgerKing","Tornesch-Schleswig-Holstein"
"53.552461","9.933755","Hahnenkamp 1","Hamburg","22765.0","BurgerKing","Hamburg-Deutschland"
"53.513788","10.169096","Reinbeker Redder 2","Hamburg","21031.0","BurgerKing","Hamburg-Deutschland"
"53.552054","10.037083","Eiffestr. 64","Hamburg","20537.0","BurgerKing","Hamburg-Deutschland"
"51.380815","7.681701","Dortmunder Str. 110","Iserlohn","58638.0","BurgerKing","Iserlohn-Nordrhein-Westfalen"
"53.511266","10.088683","Andreas-Meyer-Str. 64","Hamburg","22113.0","BurgerKing","Hamburg-Deutschland"
"51.496465","6.769592","Duisburger Str. 238","Duisburg","47166.0","BurgerKing","Duisburg-Nordrhein-Westfalen"
"53.671931","9.77315","Peiner Hag 1","Prisdorf","25497.0","BurgerKing","Prisdorf-Schleswig-Holstein"
"53.68465","9.985155","Berliner Allee 38â€“44a","Norderstedt-Garstedt","22850.0","BurgerKing","Norderstedt-Schleswig-Holstein"
"51.443625","7.354691","Dortmunder Str. 52","Witten","58455.0","BurgerKing","Witten-Nordrhein-Westfalen"
"52.265471","10.526346","Steinweg 1","Braunschweig","38100.0","BurgerKing","Braunschweig-Niedersachsen"
"51.582005","7.310126","Habinghorster StraÃŸe 349, B235","Castrop-Rauxel","44579.0","BurgerKing","Castrop-Rauxel-Nordrhein-Westfalen"
"51.488161","7.499239","HÃ¶rder Bahnhofstr. 8-14","Dortmund","44263.0","BurgerKing","Dortmund-Nordrhein-Westfalen"
"51.478497","7.216722","Kortumstr. 41","Bochum","44787.0","BurgerKing","Bochum-Nordrhein-Westfalen"
"53.588877","10.100682","Friedrich-Ebert-Damm 166","Hamburg","22047.0","BurgerKing","Hamburg-Deutschland"
"53.578351","9.937069","Kieler Str. 222","Hamburg","22525.0","BurgerKing","Hamburg-Deutschland"
"53.549148","9.962334","Reeperbahn 75","Hamburg","20359.0","BurgerKing","Hamburg-Deutschland"
"52.310925","10.634834","In den Lohbalken 1","Lehre-Wendhausen","38165.0","BurgerKing","Lehre-Niedersachsen"
"51.270124","7.197659","Alter Markt 1","Wuppertal","42275.0","BurgerKing","Wuppertal-Nordrhein-Westfalen"
"51.248046","7.191976","Obere Lichtenplatzer Str. 302","Wuppertal","42287.0","BurgerKing","Wuppertal-Nordrhein-Westfalen"
"49.984536","8.402463","Alzeyer Str. 9, B43","RÃ¼sselsheim","65428.0","BurgerKing","Rüsselsheim am Main-Hessen"
"49.136442","8.569235","Kammerforststr. 3","Bruchsal","76646.0","BurgerKing","Bruchsal-Baden-Württemberg"
"49.2885","8.680707","Am Schwimmbad 30","Wiesloch","69168.0","BurgerKing","Wiesloch-Baden-Württemberg"
"49.88233","8.645949","Kasinostr. 90","Darmstadt","64283.0","BurgerKing","Darmstadt-Hessen"
"48.92312","8.972411","Stuttgarter Str. 131","Vaihingen an der Enz","71665.0","BurgerKing","Vaihingen an der Enz-Baden-Württemberg"
"48.999991","12.148289","Max-Planck-Str. 8","Regensburg","93055.0","BurgerKing","Regensburg-Bayern"
"50.054162","11.62351","Hofer Str. 4, B303","Himmelkron","95502.0","BurgerKing","Himmelkron-Bayern"
"49.25915","10.237706","Bastenauer Str. 8","WÃ¶rnitz","91637.0","BurgerKing","Wörnitz-Bayern"
"49.745961","10.635178","Attelsdorf 19","SchlÃ¼sselfeld","96132.0","BurgerKing","Schlüsselfeld-Bayern"
"49.258859","10.50164","Am Eichelberg 2","Herrieden","91567.0","BurgerKing","Herrieden-Bayern"
"49.567445","11.327908","Schwarzleite 4","Schnaittach","91220.0","BurgerKing","Schnaittach-Bayern"
"48.831052","10.083288","FackelbrÃ¼ckenstr. 1","Aalen","73430.0","BurgerKing","Aalen-Baden-Württemberg"
"49.436845","11.881377","Regensburger Str. 110","Amberg","92224.0","BurgerKing","Amberg-Bayern"
"49.203447","9.490162","Austr. 16","Ã–hringen","74613.0","BurgerKing","Öhringen-Baden-Württemberg"
"48.39025","11.067159","Laimeringer Str. 5","Dasing","86453.0","BurgerKing","Dasing-Bayern"
"48.77489","11.459498","RÃ¶merstr. 49","Ingolstadt","85055.0","BurgerKing","Ingolstadt-Bayern"
"49.161116","11.261687","Sindersdorf 1, Gewerbegebiet","Hilpoltstein","91161.0","BurgerKing","Hilpoltstein-Bayern"
"48.74821","11.468095","Eriagstr. 5","Ingolstadt","85053.0","BurgerKing","Ingolstadt-Bayern"
"48.260667","11.470164","GauÃŸstr. 2","Dachau","85221.0","BurgerKing","Dachau-Bayern"
"48.884","12.607359","Ittlinger Str. 154","Straubing","94315.0","BurgerKing","Straubing-Bayern"
"48.507939","11.584083","Oberthann 8a","Schweitenkirchen","85301.0","BurgerKing","Schweitenkirchen-Bayern"
"48.306807","11.887995","Johann-Auer-StraÃŸe 3","Erding","85435.0","BurgerKing","Erding-Bayern"
"48.387247","11.736424","MÃ¼nchner StraÃŸe 34","Freising","85354.0","BurgerKing","Freising-Bayern"
"54.760985","9.435942","Lise-Meitner-Str. 33","Flensburg","24941.0","BurgerKing","Flensburg-Schleswig-Holstein"
"54.801786","9.486054","Nordstr. 300","Flensburg","24943.0","BurgerKing","Flensburg-Schleswig-Holstein"
"50.387915","7.55765","Carl-Zeiss-Str. 10","Koblenz","56070.0","BurgerKing","Koblenz-Rheinland-Pfalz"
"50.358587","7.59134","Hohenfelder Str. 22, LÃ¶hr-Center","Koblenz","56068.0","BurgerKing","Koblenz-Rheinland-Pfalz"
"50.327127","7.248114","Koblenzer Str. 174","Mayen","56727.0","BurgerKing","Mayen-Rheinland-Pfalz"
"50.860636","12.862757","Haydnstr. 6, Chemnitz-Cente, B95","RÃ¶hrsdorf","9247.0","BurgerKing","Chemnitz-Sachsen"
"50.84107","12.542072","Waldenburger Str. 116, A4","Glauchau","8371.0","BurgerKing","Glauchau-Sachsen"
"51.078","13.715228","Leipziger Str. 115","Dresden","1127.0","BurgerKing","Dresden-Sachsen"
"50.708374","12.501535","Oskar-Arnold-Str. 15","Zwickau","8056.0","BurgerKing","Zwickau-Sachsen"
"50.811335","12.87451","SÃ¼dring 20","Chemnitz","9119.0","BurgerKing","Chemnitz-Sachsen"
"50.854739","12.076173","KeplerstraÃŸe 1a","Gera","7549.0","BurgerKing","Gera-Thüringen"
"51.084951","13.696651","PeschelstraÃŸe 33, Elbe-Park","Dresden","1139.0","BurgerKing","Dresden-Sachsen"
"51.295025","13.735812","Am Fiebig 1a","Thiendorf","1561.0","BurgerKing","Thiendorf-Sachsen"
"50.840728","12.446337","Gutenborner Allee 9","Meerane","8393.0","BurgerKing","Meerane-Sachsen"
"51.167622","14.971359","Nieskyer Str. 100a","GÃ¶rlitz","2828.0","BurgerKing","Görlitz-Sachsen"
"51.298933","13.271983","Glogauer Str. 2","Riesa","1587.0","BurgerKing","Riesa-Sachsen"
"50.596074","12.707757","LÃ¶ÃŸnitzer Str. 85","Aue","8280.0","BurgerKing","Aue-Sachsen"
"50.482184","7.752077","Im Triesch 1, Industriegebiet, A3","Siershahn","56427.0","BurgerKing","Siershahn-Rheinland-Pfalz"
"50.667675","7.80745","Graf-Heinrich-Str. 33","Hachenburg","57627.0","BurgerKing","Hachenburg-Rheinland-Pfalz"
"50.45207","7.854531","Obere Illbach 1","Montabaur-Heiligenroth","56412.0","BurgerKing","Heiligenroth-Rheinland-Pfalz"
"52.595767","10.069947","Gerhard-Kamm-Str. 1","Celle","29227.0","BurgerKing","Celle-Niedersachsen"
"52.638803","10.078055","Telefunkenstr. 49","Celle","29223.0","BurgerKing","Celle-Niedersachsen"
"52.990771","10.079474","Soltauer Str. 6","Munster","29633.0","BurgerKing","Munster-Niedersachsen"
"49.887096","10.921725","Von-Ketteler-Str. 4","Bamberg","96050.0","BurgerKing","Bamberg-Bayern"
"50.286493","10.979547","Niorter Str. 2, Gewerbegebiet","Coburg","96450.0","BurgerKing","Coburg-Bayern"
"50.202092","11.778911","August-Horch-Str. 18","MÃ¼nchberg","95213.0","BurgerKing","Münchberg-Bayern"
"49.973795","10.874966","Gewerbepark 2a","BreitengÃ¼ssbach","96149.0","BurgerKing","Breitengüßbach-Bayern"
"50.897834","8.025582","Bismarckstr. 12","Siegen-Weidenau","57076.0","BurgerKing","Siegen-Nordrhein-Westfalen"
"50.676048","8.279527","Im Breiten Boden 1","Herborn","35745.0","BurgerKing","Herborn-Hessen"
"50.864335","8.002444","Wallhausenstr. 40, Gewerbegebiet","Siegen","57072.0","BurgerKing","Siegen-Nordrhein-Westfalen"
"50.113205","8.680676","Liebfrauenstr. 1â€“3","Frankfurt am Main","60313.0","BurgerKing","Frankfurt am Main-Hessen"
"48.13973","11.645723","Eggenfeldener Str. 114","MÃ¼nchen","81929.0","BurgerKing","München-Bayern"
"48.120857","11.665339","Wasserburger Landstr. 4","MÃ¼nchen","81825.0","BurgerKing","München-Bayern"
"48.411141","10.444072","Siemensstr. 1","Jettingen-Scheppach","89343.0","BurgerKing","Jettingen-Scheppach-Bayern"
"48.890739","9.177684","Schwieberdinger Str. 42â€“44","Ludwigsburg","71636.0","BurgerKing","Ludwigsburg-Baden-Württemberg"
"48.137783","11.564506","Sonnenstr. 6","MÃ¼nchen","80331.0","BurgerKing","München-Bayern"
"49.154125","9.223736","Neckarsulmer Str. 36â€“38","Heilbronn","74076.0","BurgerKing","Heilbronn-Baden-Württemberg"
"52.452465","13.514998","Michael-BrÃ¼ckner-Str. 24","Berlin","12439.0","BurgerKing","Berlin-Deutschland"
"52.564331","13.504821","Prerower Platz 1, Linden-Center","Berlin","13051.0","BurgerKing","Berlin-Deutschland"
"51.608925","7.505923","Dortmunder Str. 59","LÃ¼nen","44536.0","BurgerKing","Lünen-Nordrhein-Westfalen"
"52.439706","9.589866","Bremer Str. 50a","Garbsen","30826.0","BurgerKing","Garbsen-Niedersachsen"
"48.803449","9.218874","Waiblinger Str. 14â€“18","Stuttgart","70372.0","BurgerKing","Stuttgart-Baden-Württemberg"
"51.494478","7.366713","Borussiastr. 150","Dortmund","44149.0","BurgerKing","Dortmund-Nordrhein-Westfalen"
"51.218848","6.812252","Erkrather Str. 207","DÃ¼sseldorf","40233.0","BurgerKing","Düsseldorf-Nordrhein-Westfalen"
"51.312106","6.555334","Gladbacher Str. 407","Krefeld","47805.0","BurgerKing","Krefeld-Nordrhein-Westfalen"
"51.459556","6.926571","Aktienstr. 42","Essen","45359.0","BurgerKing","Essen-Nordrhein-Westfalen"
"48.112958","11.502677","Pollinger Str. 2","MÃ¼nchen","81377.0","BurgerKing","München-Bayern"
"50.571537","8.691726","Schiffenberger Weg 115","GieÃŸen","35394.0","BurgerKing","Gießen-Hessen"
"50.537201","8.650196","Robert-Bosch-Str. 1","Linden","35440.0","BurgerKing","Linden-Hessen"
"50.047854","8.231922","Ã„ppelallee 37","Wiesbaden","65203.0","BurgerKing","Wiesbaden-Hessen"
"51.569636","7.675015","Unnaer Str. 83","Kamen","59174.0","BurgerKing","Kamen-Nordrhein-Westfalen"
"51.298533","6.830065","Kaiserswerther Str. 84","Ratingen","40878.0","BurgerKing","Ratingen-Nordrhein-Westfalen"
"49.456984","7.802806","Europaallee 6","Kaiserslautern","67657.0","BurgerKing","Kaiserslautern-Rheinland-Pfalz"
"52.419727","9.833114","Rendsburger Str. 2","Hannover","30659.0","BurgerKing","Hannover-Niedersachsen"
"51.38606","7.447171","Herdecker Str. 16","Hagen","58089.0","BurgerKing","Hagen-Nordrhein-Westfalen"
"48.987472","12.188913","Dr.-Hermann-Kronseder-Str. 2","Neutraubling","93073.0","BurgerKing","Neutraubling-Bayern"
"51.483534","6.862846","MÃ¼lheimer Str. 27","Oberhausen","46049.0","BurgerKing","Oberhausen-Nordrhein-Westfalen"
"50.101317","8.628539","Mainzer Landstr. 405","Frankfurt am Main","60326.0","BurgerKing","Frankfurt am Main-Hessen"
"51.609768","7.207727","Dordrechtring 42","Recklinghausen","45657.0","BurgerKing","Recklinghausen-Land-Nordrhein-Westfalen"
"48.347165","10.870802","Gabelsberger Str. 7","Augsburg","86199.0","BurgerKing","Augsburg-Bayern"
"51.520923","7.077792","Grothusstr. 10","Gelsenkirchen","45881.0","BurgerKing","Gelsenkirchen-Nordrhein-Westfalen"
"51.212226","6.468902","Krefelder Str. 300","MÃ¶nchengladbach","41066.0","BurgerKing","Mönchengladbach-Nordrhein-Westfalen"
"51.662819","7.757153","Dortmunder Str. 114","Hamm","59067.0","BurgerKing","Hamm-Nordrhein-Westfalen"
"48.555014","12.150325","Siemensstr. 11","Landshut","84030.0","BurgerKing","Landshut-Bayern"
"51.177886","7.210802","Neuenkamper Str. 37","Remscheid","42855.0","BurgerKing","Remscheid-Nordrhein-Westfalen"
"51.68735","7.810736","MÃ¼nsterstr. 11","Hamm","59065.0","BurgerKing","Hamm-Nordrhein-Westfalen"
"50.949219","6.914975","EhrenfeldgÃ¼rtel 1","KÃ¶ln","50823.0","BurgerKing","Köln-Nordrhein-Westfalen"
"51.496955","7.082891","Rotthauser Str. 128","Gelsenkirchen","45884.0","BurgerKing","Gelsenkirchen-Nordrhein-Westfalen"
"50.124038","8.742845","Hanauer Landstr. 437","Frankfurt am Main","60314.0","BurgerKing","Frankfurt am Main-Hessen"
"51.548709","7.07489","Willy-Brandt-Allee 54","Gelsenkirchen","45891.0","BurgerKing","Gelsenkirchen-Nordrhein-Westfalen"
"48.110305","11.612921","Chiemgaustr. 214","MÃ¼nchen","81549.0","BurgerKing","München-Bayern"
"50.741706","7.07515","Bornheimer Str. 230","Bonn","53119.0","BurgerKing","Bonn-Nordrhein-Westfalen"
"48.436399","10.869388","Am Mercedesring 2a","Gersthofen","86368.0","BurgerKing","Gersthofen-Bayern"
"50.553967","9.713756","Dipperzer Str. 1","Petersberg","36100.0","BurgerKing","Petersberg-Hessen"
"50.057797","8.254359","Mainzer Str. 127","Wiesbaden","65187.0","BurgerKing","Wiesbaden-Hessen"
"51.331824","7.021032","Heiligenhauser Str. 81","Velbert","42549.0","BurgerKing","Velbert-Nordrhein-Westfalen"
"51.526526","7.472519","Brunnenstr. 79","Dortmund","44145.0","BurgerKing","Dortmund-Nordrhein-Westfalen"
"50.94976","7.017638","Frankfurter Str. 200","KÃ¶ln","51065.0","BurgerKing","Köln-Nordrhein-Westfalen"
"48.063493","10.865545","Augsburger Str. 59","Landsberg am Lech","86899.0","BurgerKing","Landsberg am Lech-Bayern"
"51.456061","6.998337","Helmut-KÃ¤utner-Str. 2","Essen","45127.0","BurgerKing","Essen-Nordrhein-Westfalen"
"51.064675","6.989722","An der Fuchskuhl 2","Leverkusen","51379.0","BurgerKing","Leverkusen-Nordrhein-Westfalen"
"50.791196","7.179353","Einsteinstr. 29","Sankt Augustin","53757.0","BurgerKing","Sankt Augustin-Nordrhein-Westfalen"
"52.852652","9.693167","Robert-Koch-Str. 1","Bad Fallingbostel","29683.0","BurgerKing","Bad Fallingbostel-Niedersachsen"
"49.241025","8.89591","In der Au 23","Sinsheim","74889.0","BurgerKing","Sinsheim-Baden-Württemberg"
"48.920514","9.150902","Porschestr. 1c","Ludwigsburg","71634.0","BurgerKing","Ludwigsburg-Baden-Württemberg"
"50.564321","8.502716","Am Forum 1, Forum Wetzlar","Wetzlar","35576.0","BurgerKing","Wetzlar-Hessen"
"51.489457","6.998098","Gladbecker Str. 421-423","Essen","45329.0","BurgerKing","Essen-Nordrhein-Westfalen"
"50.13868","8.744338","Borsigallee 31, Ecke Kruppstr.","Frankfurt am Main","60388.0","BurgerKing","Frankfurt am Main-Hessen"
"52.634243","9.220704","Berliner Ring 81","Nienburg","31582.0","BurgerKing","Nienburg-Niedersachsen"
"51.152698","6.451864","Duvenstr. 345","MÃ¶nchengladbach","41236.0","BurgerKing","Mönchengladbach-Nordrhein-Westfalen"
"50.660523","6.802292","Alfred-Nobel-Str. 1","Euskirchen","53879.0","BurgerKing","Euskirchen-Nordrhein-Westfalen"
"51.444212","7.785536","Carl-Benz-Str. 2","Menden","58706.0","BurgerKing","Menden-Nordrhein-Westfalen"
"48.367768","10.898367","Maximilianstr. 17","Augsburg","86150.0","BurgerKing","Augsburg-Bayern"
"50.817142","7.108967","Heinkelstr. 6","Troisdorf","53844.0","BurgerKing","Troisdorf-Nordrhein-Westfalen"
"51.508046","7.190303","Dorstener Str. 420","Bochum","44809.0","BurgerKing","Bochum-Nordrhein-Westfalen"
"50.779711","7.272064","Frankfurter Str. 182","Hennef","53773.0","BurgerKing","Hennef-Nordrhein-Westfalen"
"50.829573","8.76845","AffÃ¶llerstr. 63","Marburg","35039.0","BurgerKing","Marburg-Hessen"
"48.13972","11.559222","Bayerstr. 10a","MÃ¼nchen","80335.0","BurgerKing","München-Bayern"
"51.516489","6.855192","Bahnhofstr. 84","Oberhausen","46145.0","BurgerKing","Oberhausen-Nordrhein-Westfalen"
"51.115136","6.904436","Konrad-Zuse-Str. 2","Monheim","40789.0","BurgerKing","Monheim am Rhein-Nordrhein-Westfalen"
"50.625487","6.96248","Eulenbach 1","Rheinbach","53359.0","BurgerKing","Rheinbach-Nordrhein-Westfalen"
"50.641565","9.392093","Umgehungsstr. 47","Lauterbach","36341.0","BurgerKing","Lauterbach-Hessen"
"49.22708","8.373341","MÃ¼nchener Str. 10","Germersheim","76726.0","BurgerKing","Germersheim-Rheinland-Pfalz"
"48.739181","9.300567","Bahnhofsplatz 1","Esslingen","73728.0","BurgerKing","Esslingen am Neckar-Baden-Württemberg"
"48.186503","11.536485","Triebstr. 44","MÃ¼nchen","80993.0","BurgerKing","München-Bayern"
"49.477356","8.42372","Bruchwiesenstr. 305","Ludwigshafen","67059.0","BurgerKing","Ludwigshafen am Rhein-Rheinland-Pfalz"
"49.335437","8.41243","Iggelheimer Str. 32","Speyer","67346.0","BurgerKing","Speyer-Rheinland-Pfalz"
"50.705773","7.058468","Basketsring 2","Bonn","53123.0","BurgerKing","Bonn-Nordrhein-Westfalen"
"51.025026","7.029487","Hornpottweg 1","Leverkusen","51375.0","BurgerKing","Leverkusen-Nordrhein-Westfalen"
"51.195671","6.409451","Waldnieler StraÃŸe 239","MÃ¶nchengladbach","41068.0","BurgerKing","Mönchengladbach-Nordrhein-Westfalen"
"49.329658","8.536618","Ketscher StraÃŸe 3","Hockenheim","68766.0","BurgerKing","Hockenheim-Baden-Württemberg"
"48.110878","11.595842","Giesinger Bahnhofplatz 8","MÃ¼nchen","81539.0","BurgerKing","München-Bayern"
"48.639336","12.477093","RÃ¶merstraÃŸe 2a","Dingolfing","84130.0","BurgerKing","Dingolfing-Bayern"
"52.201428","7.815143","Lengerich Teutopark, SÃ¼dring","Lengerich","49525.0","BurgerKing","Lengerich-Nordrhein-Westfalen"
"53.352823","10.223555","Osttangente 191","Winsen","21423.0","BurgerKing","Winsen-Niedersachsen"
"49.132453","9.226933","Stuttgarter Str. 12","Heilbronn","74074.0","BurgerKing","Heilbronn-Baden-Württemberg"
"50.026386","8.22068","Am Mombacher Kreisel 1","Mainz","55120.0","BurgerKing","Mainz-Rheinland-Pfalz"
"51.204505","7.03005","LandstraÃŸe 62","Haan","42781.0","BurgerKing","Haan-Nordrhein-Westfalen"
"52.658096","8.168443","Von-Siemens-StraÃŸe 1","Lohne","49393.0","BurgerKing","Lohne-Niedersachsen"
"48.136401","11.614076","EinsteinstraÃŸe 130 -  Im daseinstein","MÃ¼nchen","81675.0","BurgerKing","München-Bayern"
"52.3063","8.62286","Gehlenbecker StraÃŸe 2f","LÃ¼bbecke","32312.0","BurgerKing","Lübbecke-Nordrhein-Westfalen"
"49.212361","8.523339","Margot-Bruch-Ring 2","WaghÃ¤usel","68753.0","BurgerKing","Waghäusel-Baden-Württemberg"
"52.638437","13.210333","Berliner StraÃŸe 45","Hennigsdorf","16761.0","BurgerKing","Hennigsdorf-Brandenburg"
"50.88174","6.6943","Sindorfer Str. 30","Kerpen","50171.0","BurgerKing","Kerpen-Nordrhein-Westfalen"
"51.06011","6.118906","Karl-Arnold-Str. 99","Heinsberg","52525.0","BurgerKing","Heinsberg-Nordrhein-Westfalen"
"50.796138","6.103537","Krefelder StraÃŸe 218","Aachen","52070.0","BurgerKing","Aachen-Nordrhein-Westfalen"
"50.832352","6.459445","Nordstr. 174","DÃ¼ren","52353.0","BurgerKing","Düren-Nordrhein-Westfalen"
"49.2102","9.068346","Wilhelm-Hauff-StraÃŸe 54","Bad Rappenau","74906.0","BurgerKing","Bad Rappenau-Baden-Württemberg"
