NK_BABKnoten,NK_Name,NK_Knotenpunktfunktion,NK_GeoStrKls,lon,lat,Autobahn_only,Autobahn_all,Bundesstrasse_all,Rest_all
N,B 180 / K 2371, ,-B----,11.451053829240808,51.76741133177443,0,0,1,0
N,B 180 / B 185 / Aschersleben / Kreisverkehr, ,-B----,11.450063481893306,51.76011629253425,0,0,1,0
N,B 180 / L 85 / Aschersleben, ,-BL---,11.459240017127556,51.749090667483586,0,0,1,0
N,B 185 / L 230, ,-BL---,11.35083047801071,51.73272277627955,0,0,1,0
J,Aschersleben-Zentrum,Anschlussstelle,AB----,11.458051771104845,51.782663087168544,0,1,1,0
N,B 180 / B 185 / Aschersleben, ,-B----,11.417380192896221,51.750301648349954,0,0,1,0
J,Aschersleben-West,Anschlussstelle,AB----,11.40772592838543,51.771827885296766,0,1,1,0
N,B180n / L 85 / OU Aschersleben, ,-BL---,11.406477235548074,51.76951078344622,0,0,1,0
N,B 180 / Aschersleben / Kreisverkehr, ,-B----,11.465937339190349,51.75514949850499,0,0,1,0
J,Güsten,Anschlussstelle,ABLK--,11.570262063000865,51.7872868723012,0,1,1,0
J,Aschersleben-Ost,Anschlussstelle,A-----,11.512334501682295,51.77608726758482,1,0,0,0
J,Plötzkau,Anschlussstelle,A-L---,11.66801840827305,51.734132689193935,0,1,0,0
N,B 6 / L 64 / Bernburg Dessauer Straße / OU Bernburg, ,-BL---,11.794767063954954,51.79795515523917,0,0,1,0
N,B 183 / L 136 / Köthen, ,-B----,11.98954980812274,51.75377005811717,0,0,1,0
N,B 185 / K 2084 / Kreisverkehr, ,-B----,11.985240770195455,51.76318596466498,0,0,1,0
N,B 183 / L 145 / Köthen, ,-BL---,11.993599984377491,51.744213032146085,0,0,1,0
N,B 6 / K 2527 / Weddegast Fuchsberg, ,-B----,11.837800419904479,51.79223318891245,0,0,1,0
N,B 6 / K2074 / Köthen - Süd, ,-B----,11.980263757258765,51.73531128085559,0,0,1,0
N,B 6 / L 145 / Köthen - West, ,-BL---,11.946819656499592,51.738749180854136,0,0,1,0
N,B 6 / L 148 / Köthen Großpaschleben, ,-BL---,11.925876804871036,51.751627031577385,0,0,1,0
N,B 6 / K 2089 / Mölz Paschlebener Straße, ,-B----,11.900068270049026,51.771229836341305,0,0,1,0
N,B 6 / L 149 / Kleinpaschleben Crücherner Straße, ,-BL---,11.868948905454499,51.78304357395701,0,0,1,0
N,B6 / Umfahrung für GST, ,-B----,11.916190429853057,51.75981598388076,0,0,1,0
N,B 187 A / K 2096 / Pißdorf, ,-B----,12.010246369786588,51.790349095164004,0,0,1,0
N,B 183 / K 2079, ,-B----,12.016520180146491,51.72760220714444,0,0,1,0
N,B 183 / K 2075, ,-B----,12.032545231913133,51.71424724198951,0,0,1,0
N,L 183 / K 2077 / Prosigk, ,-B----,12.05328343904147,51.702204405097746,0,0,1,0
N,B 185 / K 2077 /Rosefeld, ,-B----,12.090328058938825,51.78568712077656,0,0,1,0
N,B 185 / K 2080, ,-B----,12.069121111419282,51.7784180579535,0,0,1,0
N,B 185 / K 2083, ,-B----,12.025125114334065,51.771055925295855,0,0,1,0
N,B 185 / B 187 A / OL Porst, ,-B----,12.00021664545269,51.77006506827914,0,0,1,0
N,B 185 / K 2510, ,-B----,12.05773209074472,51.77425908833604,0,0,1,0
N,B 6 / B 183 / B 185 / Köthen - Ost, ,-B----,12.007044976665384,51.73376049792946,0,0,1,0
N,B 6N / K 2078, ,-B----,12.067956559670165,51.72397229318642,0,0,1,0
N,B 6N / L 142, ,-B----,12.144673589147997,51.70989463862894,0,0,1,0
N,vorläufiges Bauende, ,-B----,12.014275658617445,51.735867478004074,0,0,1,0
N,B 184 / L 136, ,-BL---,12.248041817452387,51.711478694168754,0,0,1,0
N,B 184 / L 141 / Kr.-Gr., ,-BL---,12.226108469902593,51.75841746874312,0,0,1,0
J,Dessau-Süd,Anschlussstelle,AB----,12.227511917192391,51.75201227138653,0,1,1,0
N,B 184 / L 140, ,-BL---,12.253751659685156,51.70491568594246,0,0,1,0
N,B 184 / K 2052, ,-B----,12.239127661988723,51.72167961581871,0,0,1,0
N,B 6N / L 141, ,-BL---,12.18535169008048,51.70782182020621,0,0,1,0
J,Thurland,Anschlussstelle,AB----,12.212079597384193,51.70761206159043,0,1,1,0
N,B 100 / L 136 / Gräfenhainichen Industriegebiet, ,-BL---,12.428804296623333,51.726102321516215,0,0,1,0
N,B 107 / L 131 / Oranienbaum, ,-BL---,12.404670500995698,51.798046843165565,0,0,1,0
N,B 100 / UA der B 107 / Gräfenhainichen B107 , ,-B----,12.481086544040684,51.737258476603266,0,0,1,0
N, B 100 / UE der B 107 / Gräfenhainichen Friedrichssche Mühle, ,-B----,12.440693322778717,51.73459365904457,0,0,1,0
N,B 002 / K 2024, ,-B----,12.643214302845973,51.7708162994688,0,0,1,0
N,B 002 / L 129 / Kemberg, ,-BL---,12.63828616565122,51.76470591560332,0,0,1,0
N,B 100 / L 132 / Radis Gottfried - Galle - Straße, ,-BL---,12.511202736620161,51.750296949484714,0,0,1,0
N,B 100 / K 2024 / Reuden Am Fliethbach, ,-B----,12.589389017820556,51.776607759014446,0,0,1,0
N,B 100 / L 129 / Kemberg Lindenstraße, ,-BL---,12.601771277854043,51.79123484607044,0,0,1,0
N,B 100 / K2124 / Reuden An der B 100, ,-B----,12.559303351789422,51.76825368074906,0,0,1,0
N,B 002 / K 2413, ,-B----,12.616855535595445,51.723771861953715,0,0,1,0
N,B 002 / K 2414, ,-B----,12.628968957293313,51.74477703843192,0,0,1,0
N,B 182 / K 2025 / K 2407, ,-B----,12.709509800033745,51.7868177344101,0,0,1,0
N,B 182 / L 127 / K 2026, ,-BL---,12.72876820056834,51.77182751167712,0,0,1,0
N,B 182 / K 2022 / Trebitz, ,-B----,12.75155515586978,51.755419016191404,0,0,1,0
N,B 182 / K 2024, ,-B----,12.756057395336658,51.74272209706244,0,0,1,0
N,B 182 / L 128 / Pretzsch, ,-BL---,12.806423782877753,51.71285732054729,0,0,1,0
N,B 182 / K 2029 / Pretzsch, ,-B----,12.806417782445592,51.70994337341637,0,0,1,0
N,B 187 / K 2044 / Jessen, ,-B----,12.958083608094121,51.79142213781914,0,0,1,0
N,B 187 / L 116 / Jessen / Kreisverkehr, ,-BL---,12.955070024972299,51.7905349168514,0,0,1,0
N,B 187 / L 113 / K 2067 / Schweinitz, ,-BL---,13.018706968235596,51.79639739973242,0,0,1,0
N,B 187 / K 2220, ,-B----,13.05594565556205,51.78799263571623,0,0,1,0
N,B 187 / K 2066, ,-B----,13.04138955117066,51.791205544204274,0,0,1,0
N,(BB/ST),Landesgrenze,-B----,13.159707364413368,51.78789963133089,0,0,1,0
N,B 187 / K 2008 / Holzdorf, ,-B----,13.113931647258969,51.77894785488237,0,0,1,0
N,B 187 / K 2006 / Holzdorf, ,-B----,13.128623695363656,51.778780929202014,0,0,1,0
N,B101/B187 : EE Brandis, ,-B----,13.179504015930268,51.7954638918295,0,0,1,0
N,B101/K6249 : EE Grassau, ,-B----,13.197486830545612,51.772266990602795,0,0,1,0
N,B101/K6248 : EE Borken, ,-B----,13.20559848898671,51.73888790434985,0,0,1,0
N,B87/L72 : EE Kolochau, ,-B----,13.313361002647023,51.72731894564124,0,0,1,0
N,B87/L704 : EE Kolochau, ,-BL---,13.325612847638297,51.73185465539967,0,0,1,0
N,B87/K6241 : EE Polzen, ,-B----,13.287131911285607,51.71864270279073,0,0,1,0
N,B87/K6241 : EE Kolochau, ,-B----,13.31611200193516,51.72815794624614,0,0,1,0
N,B87/L70 : EE Hohenbucko, ,-BL---,13.471678847625006,51.76364160508381,0,0,1,0
N,B87/K6238 : EE Naundorf, ,-B----,13.438818159692978,51.742024158588514,0,0,1,0
N,B87/L691 : EE Wehrhain, ,-BL---,13.410917595013087,51.72462917312663,0,0,1,0
N,"B87/K6240 : EE Schlieben, Stadt", ,-B----,13.377748487630372,51.721876458481546,0,0,1,0
N,"B87/L68 : EE Schlieben, Stadt", ,-BL---,13.379432597495072,51.72170989023259,0,0,1,0
N,B87 : NL-Gr WÜ-CO, ,-B----,13.508110347395942,51.78986767752854,0,0,1,0
N,B96/L561 : LDS Weißack, ,-B----,13.681495976291915,51.75637850737748,0,0,1,0
N,B96/L56 : EE Goßmar, ,-B----,13.671703310840599,51.71819858810743,0,0,1,0
N,B96/K6236 : EE Goßmar, ,-B----,13.668947526477016,51.71383066499152,0,0,1,0
N,B96/K6232 : EE Goßmar, ,-B----,13.667815083027056,51.71204848584686,0,0,1,0
N,B96 : NL-Gr CO-WÜ, ,-B----,13.678130151573043,51.729991157268906,0,0,1,0
J,Calau,Anschlussstelle,A-L---,13.876316006700025,51.7847119453587,0,1,0,0
J,Vetschau,Anschlussstelle,A-L---,14.065680647290108,51.78432971255064,0,1,0,0
J,Cottbus-West,Anschlussstelle,AB----,14.300771218384813,51.724159547683016,0,1,1,0
N,B169/L50 : SPN Kolkwitz, ,-BL---,14.29194080334565,51.71815315783261,0,0,1,0
N,"B169 : NL-Gr Cottbus, Stadt-CO", ,-B----,14.309395448562539,51.72939162365334,0,0,1,0
N,"B168 : CB Cottbus, Stadt", ,-B----,14.330983406672397,51.74442450506025,0,0,1,0
N, , ,-B----,14.30298703363871,51.72550635005414,0,0,1,0
J,Cottbus-Süd,Anschlussstelle,AB----,14.350050422721242,51.71682369497897,0,1,1,0
J,Roggosen,Anschlussstelle,ABL---,14.465088370298183,51.71241252764248,0,1,1,0
N,"B168/L49 : CB Cottbus, Stadt", ,-BL---,14.351701122022426,51.75247360713875,0,0,1,0
N,"B168/B169 : CB Cottbus, Stadt", ,-B----,14.33568034049888,51.737764085374906,0,0,1,0
N,B168/K7171 : SPN Haasow, ,-B----,14.412028061155812,51.73579806408275,0,0,1,0
N,L49/L50 : SPN Haasow, ,-BL---,14.416692118570092,51.7341479026063,0,0,1,0
N,B97/L49 : SPN Kathlow, ,-B----,14.456293949478816,51.72921050382269,0,0,1,0
N,B97/L49 : SPN Kathlow, ,-B----,14.459005333519611,51.729129058524606,0,0,1,0
N,"B168 : NL-Gr Cottbus, Stadt-CO", ,-B----,14.365932144836343,51.77769969650589,0,0,1,0
N,"B168 : CB Cottbus, Stadt", ,-B----,14.332670493734135,51.74896014593354,0,0,1,0
N,"B168 : CB Cottbus, Stadt", ,-B----,14.331659075211354,51.74457401285224,0,0,1,0
N,"B168/L49 : CB Cottbus, Stadt", ,-BL---,14.401408957766671,51.73959963724063,0,0,1,0
N,"B168/L50 : CB Cottbus, Stadt", ,-B----,14.402333833500123,51.75635860807322,0,0,1,0
N,"B168 : CB Cottbus, Stadt", ,-B----,14.35768233513729,51.76828100078312,0,0,1,0
N,"L50 : NL-Gr CO-Cottbus, Stadt", ,-B----,14.362060062901156,51.702152130113994,0,0,1,0
N,"B168 : CB Cottbus, Stadt", ,-B----,14.373932940768162,51.78665512959446,0,0,1,0
N,B97 : G-Str, ,-B--G-,14.348199321283968,51.71884311606915,0,0,1,0
N,"B112/L49 : SPN Forst (Lausitz), Stadt", ,-BL---,14.628485113139138,51.73071198033386,0,0,1,0
J,Forst,Anschlussstelle,AB----,14.611632819384557,51.711470432136736,0,1,1,0
N,"B112/K7110 : SPN Forst (Lausitz), Stadt", ,-B----,14.598775193613905,51.76786969984362,0,0,1,0
N,"B112/K7109 : SPN Forst (Lausitz), Stadt", ,-B----,14.631134711930992,51.72687864816822,0,0,1,0
N,"B112/L49 : SPN Forst (Lausitz), Stadt", ,-BL---,14.639441397001036,51.73748469832991,0,0,1,0
N, , ,-B----,6.114513996793566,51.6910349422514,0,0,1,0
J,Goch-Autobahn (NL/D),Bundesgrenze,A-----,6.033950008869106,51.67470194963493,1,0,0,0
J,Kleve,Anschlussstelle,AB----,6.11893400807679,51.6712469460745,0,1,1,0
N, , ,-BL---,6.128759995850572,51.687011948339446,0,0,1,0
N, , ,-B----,6.131241876187307,51.68812102962623,0,0,1,0
N, , ,-BL---,6.222648645632174,51.61151325048184,0,0,1,0
N, , ,-BL---,6.2024620009657765,51.63119994564629,0,0,1,0
J,Goch,Anschlussstelle,AB----,6.180548934080327,51.65566753960974,0,1,1,0
N,Goch, ,-BL---,6.172089577212146,51.6716934690603,0,0,1,0
J,Uedem,Anschlussstelle,A-L---,6.290861997618549,51.636558942720185,0,1,0,0
N, , ,-BL---,6.209203832385369,51.61996630601452,0,0,1,0
N, , ,-BL---,6.493602009353461,51.62570394945884,0,0,1,0
N,Xanten, ,-BL---,6.466890995573061,51.656727948328744,0,0,1,0
N, , ,-B----,6.416319996487146,51.67974094195601,0,0,1,0
N, , ,-BL---,6.384894002709423,51.694099947251004,0,0,1,0
N, , ,-B----,6.379595002811487,51.69752094166948,0,0,1,0
N, , ,-BL---,6.375985998193057,51.69838994629992,0,0,1,0
J,Sonsbeck,Anschlussstelle,A-L---,6.351485001878769,51.603903947547096,0,1,0,0
N, , ,-B----,6.4355122432684055,51.67069707677482,0,0,1,0
N, , ,-B----,6.442254293221179,51.672363827255836,0,0,1,0
N, , ,-BL---,6.635489890467327,51.641896669315024,0,0,1,0
N,Wesel, ,-B----,6.615486998376172,51.649940941788486,0,0,1,0
N, , ,-B----,6.518310003270265,51.60676094277618,0,0,1,0
N, , ,-B----,6.549351003046965,51.604258945435994,0,0,1,0
N,Wesel, ,-B----,6.6487559960828735,51.660316950088855,0,0,1,0
N,Wesel, ,-BL---,6.637434004253591,51.67095994615407,0,0,1,0
N, , ,-B----,6.643453995503329,51.675046946349,0,0,1,0
N, , ,-BL---,6.597290174551395,51.68304036221657,0,0,1,0
N,Wesel, ,-B----,6.609515008710868,51.66923294967041,0,0,1,0
N, , ,-B----,6.646372513727944,51.63544361435156,0,0,1,0
N, , ,-B----,6.6107876410146496,51.64584179045174,0,0,1,0
N, , ,-BL-G-,6.570133876467277,51.63712537003676,0,0,1,0
J,Hünxe,Anschlussstelle,A-L---,6.742404995206704,51.641633946343255,0,1,0,0
J,Wesel,Anschlussstelle,AB----,6.7192359966019755,51.66736394640085,0,1,1,0
N, , ,-BL---,6.691026998028444,51.61467894717823,0,0,1,0
N, , ,-BL---,6.747627005883865,51.66949794300314,0,0,1,0
N, , ,-B----,6.7862750057979175,51.67776294580998,0,0,1,0
N,Dorsten, ,-BL---,6.967949998155791,51.658229945440716,0,0,1,0
N,Dorsten, ,-B----,6.969580061915883,51.66026458960029,0,0,1,0
N,Dorsten, ,-B----,6.9725380073799865,51.659901949550644,0,0,1,0
N,Dorsten, ,-BL---,6.967398635393707,51.66940941993036,0,0,1,0
N,Dorsten, ,-BL---,6.961899004362351,51.67549994302235,0,0,1,0
N, , ,-B----,6.8600774450674,51.68376952383364,0,0,1,0
N, , ,-BL---,6.8625083898279176,51.68264616348768,0,0,1,0
N, , ,-B----,6.884831620498986,51.691616854806796,0,0,1,0
N, , ,-BL---,6.887638481527876,51.692482704874216,0,0,1,0
N, , ,-BL---,6.9331050042427345,51.62851595034947,0,0,1,0
N,Dorsten, ,-BL---,6.966183008646737,51.6560869430855,0,0,1,0
J,Bottrop-Feldhausen,Anschlussstelle,AB----,6.933793000290524,51.629209947797655,0,1,1,0
J,Dorsten,Anschlussstelle,A-L---,6.929726005238682,51.65375094452295,0,1,0,0
J,PWC Holsterhausen,länderspezifische Angaben,A-L---,6.921244001673906,51.68531194904941,0,1,0,0
J,Bottrop-Kirchhellen,Anschlussstelle,A-----,6.940589002138885,51.60776394905445,1,0,0,0
N, , ,-BL---,7.015325008068211,51.62071094208292,0,0,1,0
N, , ,-BL---,7.0008860061044835,51.63295694277464,0,0,1,0
N, , ,-B----,7.155251998175296,51.62753394924808,0,0,1,0
N, , ,-B----,7.158289095028635,51.62654175454557,0,0,1,0
N, , ,-BL---,7.10037299484694,51.64018494383209,0,0,1,0
N, , ,-BL---,7.036981198322001,51.65462764106219,0,0,1,0
N, , ,-BL---,7.059694226469885,51.65267661085774,0,0,1,0
N,Marl, ,-BL---,7.076353004468408,51.64480994244135,0,0,1,0
N,Marl, ,-BL---,7.085785995260694,51.64686494530033,0,0,1,0
J,Marl-Hamm,Anschlussstelle,A-----,7.124282002828662,51.678432946222756,1,0,0,0
J,Marl-Frentrop,Anschlussstelle,AB--G-,7.04689800241693,51.6538409415481,0,1,1,0
J,Marl-Brassert,Anschlussstelle,A-----,7.076313008725706,51.672691942944525,1,0,0,0
J,Marl-Zentrum,Anschlussstelle,A-----,7.101348002496984,51.675101942201984,1,0,0,0
J,Gelsenkirchen-Hassel,Anschlussstelle,AB----,7.033476004303951,51.61036094522335,0,1,1,0
N, , ,-B----,7.036039793680529,51.60985348388395,0,0,1,0
N, , ,-B----,7.024618003541215,51.61199795021404,0,0,1,0
J,Dorsten-Ost,Anschlussstelle,A-L---,7.032140008064863,51.640664943294794,0,1,0,0
N, , ,-BL---,7.031546950806186,51.65508548695791,0,0,1,0
J, , ,A-----,7.035766453236317,51.59868976184551,1,0,0,0
N, , ,-BL---,7.1801109974135064,51.60948695031365,0,0,1,0
N, , ,-B----,7.175204002460357,51.61623594916836,0,0,1,0
J,Henrichenburg,Anschlussstelle,AB----,7.315369001923371,51.604112945017775,0,1,1,0
N, , ,-BL---,7.3152097140689785,51.61226614248649,0,0,1,0
N,Datteln, ,-BL---,7.319416995275498,51.619072949544446,0,0,1,0
N,Datteln, ,-B----,7.323672125475852,51.62809280400344,0,0,1,0
N, , ,-BL---,7.17365300654746,51.622055945910965,0,0,1,0
J,Recklinghausen/Herten,Anschlussstelle,A-L---,7.167548005147529,51.620222941557714,0,1,0,0
J,Recklinghausen/Herten,Anschlussstelle,AB----,7.175393003921075,51.609285948700666,0,1,1,0
J,Marl-Sinsen,Anschlussstelle,A-L---,7.168693004714014,51.65344594180282,0,1,0,0
N,Recklinghausen, ,-BL---,7.172785997547057,51.60835894440999,0,0,1,0
N,Datteln, ,-B----,7.33202373526169,51.634795119075115,0,0,1,0
N, , ,-BL---,7.489768007667981,51.601074941951815,0,0,1,0
N,Datteln, ,-BL---,7.338946375202597,51.648695550820854,0,0,1,0
N,Datteln, ,-BL---,7.3522513737522655,51.65589924211633,0,0,1,0
N,Selm, ,-B----,7.466556006685009,51.694377947543416,0,0,1,0
N, , ,-B----,7.381509413122717,51.69820247972695,0,0,1,0
N, , ,-B----,7.4698210046926015,51.67155194424873,0,0,1,0
N, , ,-BL---,7.478259996147161,51.664633943620146,0,0,1,0
N, , ,-B----,7.472837427960126,51.66603878445338,0,0,1,0
N,Selm, ,-B----,7.465375959162589,51.69004178668574,0,0,1,0
N, , ,-B----,7.47074018832665,51.68228701684694,0,0,1,0
N, , ,-B--G-,7.465863251764892,51.69666623033978,0,0,1,0
N, , ,-B----,7.466854547444665,51.687857670297404,0,0,1,0
N, , ,-B----,7.4683242816868045,51.68514980496875,0,0,1,0
N,Lünen, ,-B----,7.51360200678778,51.623768943142075,0,0,1,0
N,Lünen, ,-B----,7.550049003812328,51.62458494659558,0,0,1,0
N,Lünen, ,-B----,7.511062008515439,51.62793494708344,0,0,1,0
N, , ,-B----,7.557220006309472,51.628252950491216,0,0,1,0
N, , ,-B----,7.5016720052594,51.655875949601345,0,0,1,0
N, , ,-BL---,7.633984108033602,51.682945941762775,0,0,1,0
N, , ,-B----,7.631788003438501,51.68765094503138,0,0,1,0
N,Lünen, ,-B----,7.509475997403425,51.60973494174427,0,0,1,0
N,Lünen, ,-BL---,7.525816967490988,51.60892886252611,0,0,1,0
N,Lünen, ,-BL---,7.524525139529634,51.61853872592233,0,0,1,0
N,Lünen, ,-B----,7.5264031735220565,51.61751256398969,0,0,1,0
N,Bergkamen, ,-B----,7.6551142068250195,51.626822976090644,0,0,1,0
N,Bergkamen, ,-BL---,7.660037995568811,51.61936494851108,0,0,1,0
N,Bergkamen, ,-BL---,7.643708996092473,51.64736894317909,0,0,1,0
N,Werne, ,-B--G-,7.635168008249063,51.668208948436835,0,0,1,0
N,Werne, ,-BL---,7.644252004221077,51.66429694993109,0,0,1,0
N,Werne, ,-B----,7.640321997176931,51.667672945848864,0,0,1,0
N, , ,-B----,7.62084006124382,51.681446760335945,0,0,1,0
N, , ,-B----,7.627157121053772,51.68184702484763,0,0,1,0
N, , ,-BL---,7.60443223155587,51.6476469031713,0,0,1,0
N, , ,-B----,7.600844581439109,51.658356960425344,0,0,1,0
N, , ,-B----,7.5983856363162605,51.66682173175688,0,0,1,0
N, , ,-BL---,7.597399486964295,51.67140155121621,0,0,1,0
N, , ,-B----,7.607427006821735,51.67654561331872,0,0,1,0
N,Werne, ,-B----,7.645110849520056,51.66256057794584,0,0,1,0
J,Hamm-Bockum/Werne,Anschlussstelle,A-L---,7.667605003428215,51.69585694976884,0,1,0,0
J,Kamener Kreuz,Autobahnkreuz,A-----,7.68733600757869,51.60102294486659,1,0,0,0
N,Hamm, ,-BL---,7.809361007927573,51.69058394577294,0,0,1,0
J,Hamm/Bergkamen,Anschlussstelle,A-L---,7.683638995912513,51.65312794613904,0,1,0,0
N,Hamm, ,-BL---,7.815060008177662,51.68311394489874,0,0,1,0
N,Hamm, ,-BL---,7.817284005481104,51.6721829455434,0,0,1,0
N,Hamm, ,-BL---,7.81086500487721,51.68201794392067,0,0,1,0
N,Hamm, ,-BL---,7.813887007335353,51.679275947790074,0,0,1,0
N,Hamm, ,-B----,7.817146006846039,51.67812394202699,0,0,1,0
N,Hamm, ,-B----,7.816350005187355,51.682284941843946,0,0,1,0
J,Bönen,Anschlussstelle,A-L---,7.751604000976079,51.61075594162413,0,1,0,0
N, , ,-BL---,7.972429927455176,51.693515399154755,0,0,1,0
J,Hamm-Uentrop,Anschlussstelle,AB----,7.969086003622364,51.694788945584506,0,1,1,0
N, , ,-B----,7.851323998033304,51.61112594728127,0,0,1,0
J,Hamm,Anschlussstelle,AB----,7.847264999856985,51.62494494765784,0,1,1,0
N, , ,-BL---,7.846658994961531,51.628710947565,0,0,1,0
N,Hamm, ,-B----,7.838716999198808,51.65416094758502,0,0,1,0
N, , ,-BL---,7.848020854389082,51.62067087494118,0,0,1,0
N,Hamm, ,-B----,7.8326590066798865,51.66579794717204,0,0,1,0
N, , ,-BL---,7.967966566174298,51.69512011129867,0,0,1,0
N, , ,-BL---,8.02771949915188,51.668170919457545,0,0,1,0
N, , ,-B----,8.103782995974592,51.617339947127796,0,0,1,0
N, , ,-B----,8.099825998097623,51.62965894561792,0,0,1,0
N, , ,-BL---,8.098600431681898,51.63419055347841,0,0,1,0
N, , ,-BL---,8.096109997642793,51.64165294899053,0,0,1,0
N, , ,-BL---,8.032565002428932,51.6579769472795,0,0,1,0
N, , ,-BL---,8.036628005638214,51.65556894374549,0,0,1,0
N, , ,-B----,8.053644006722994,51.651443945398555,0,0,1,0
N, , ,-B----,8.113343873855463,51.601499844929506,0,0,1,0
N, , ,-BL---,8.034469858761067,51.66561546952256,0,0,1,0
N, , ,-BL---,8.310513002393515,51.60785294947799,0,0,1,0
N, , ,-BL---,8.336401210966734,51.611755928208005,0,0,1,0
N, , ,-BL---,8.342406002450739,51.61259594668194,0,0,1,0
N, , ,-B----,8.334960398283437,51.61545342200093,0,0,1,0
N, , ,-BL---,8.39858700157685,51.62259494706521,0,0,1,0
N, , ,-B----,8.426129003713864,51.62678094369134,0,0,1,0
N, , ,-B----,8.43343499745006,51.627876941764775,0,0,1,0
N, , ,-BL---,8.464059460383364,51.63254297680829,0,0,1,0
N,Lippstadt, ,-BL---,8.36201299556488,51.66250594783969,0,0,1,0
N,Lippstadt, ,-BL---,8.368322005333928,51.671501944883914,0,0,1,0
N,Lippstadt, ,-BL---,8.364255006438098,51.68442594661407,0,0,1,0
N,Rossfeld, ,-B----,8.368402271978177,51.670649856906635,0,0,1,0
N,Geseke, ,-BL---,8.511414272317532,51.63452937566788,0,0,1,0
N,Geseke, ,-BL---,8.504804750542187,51.63574232249083,0,0,1,0
N,Geseke, ,-BL---,8.522486685264731,51.63923173878603,0,0,1,0
N, , ,-B----,8.573191003487079,51.65889094541896,0,0,1,0
N,Salzkotten, ,-BL---,8.60094509124529,51.671322626358425,0,0,1,0
N,Salzkotten, ,-BL---,8.58859762484469,51.66577578018423,0,0,1,0
N,Salzkotten, ,-BL---,8.60917964202893,51.67339782330687,0,0,1,0
N, , ,-B----,8.627875529619121,51.67867298796765,0,0,1,0
N, , ,-BL---,8.651622744266417,51.68531817600188,0,0,1,0
N, , ,-B----,8.618068163174264,51.67548810164645,0,0,1,0
N,Salzkotten, ,-B----,8.59957195201604,51.670674871302595,0,0,1,0
J,Etteln,Anschlussstelle,A-L---,8.730024003370382,51.61099995006133,0,1,0,0
N, , ,-B----,8.83184993549053,51.677313521474424,0,0,1,0
N, , ,-B----,8.680254013040948,51.6955014686649,0,0,1,0
J,Borchen,Anschlussstelle,A-L---,8.71634999340752,51.649110946435414,0,1,0,0
J,Paderborn-Mönkeloh,Anschlussstelle,A-L---,8.71362669669033,51.682409701173505,0,1,0,0
N, , ,-B----,8.88666148086841,51.62265738608304,0,0,1,0
N, , ,-B----,8.864846225555008,51.650034935978766,0,0,1,0
N,Lichtenau, ,-BL---,8.896043562878964,51.61686580045415,0,0,1,0
N, , ,-B----,8.906004661219951,51.61571855828191,0,0,1,0
N, , ,-B----,9.134343999761038,51.614658943843565,0,0,1,0
N, , ,-BL---,9.136447051781643,51.62822135452754,0,0,1,0
N, , ,-BL---,9.140143365273566,51.64888908226112,0,0,1,0
N, , ,-BL---,9.14159599845983,51.64990645491552,0,0,1,0
N, , ,-B----,9.1460357650674,51.65789978238952,0,0,1,0
N, , ,-B----,9.153781473235359,51.662279630934414,0,0,1,0
N, , ,-B----,9.163343609433019,51.679650548235735,0,0,1,0
N, , ,-B----,9.160930953658067,51.68161049130723,0,0,1,0
N, , ,-BL---,9.139903996074175,51.59872294976696,0,0,1,0
N, , ,-BL---,9.262818227259103,51.608348236473866,0,0,1,0
N, , ,-B----,9.271205271736953,51.612627802592975,0,0,1,0
N, , ,-BL---,9.272328263039258,51.61655541134394,0,0,1,0
N, , ,-B----,9.291770865186978,51.626966500287566,0,0,1,0
N, , ,-B----,9.308531639131926,51.631816098281156,0,0,1,0
N, , ,-BL---,9.316562566107773,51.64618480943256,0,0,1,0
N, , ,-BL---,9.351107301438041,51.6584231021753,0,0,1,0
N, , ,-B----,9.411704162027316,51.63793149820353,0,0,1,0
N,(HE/NW),Landesgrenze,-B----,9.444879989672234,51.643502570277874,0,0,1,0
N, , ,-B----,9.372379462797843,51.66215768232694,0,0,1,0
N, , ,-B----,9.374622996397147,51.66823194285615,0,0,1,0
N, , ,-BL---,9.409574821291326,51.63664348391888,0,0,1,0
N,(NI/NW),Landesgrenze,-B----,9.378446423669157,51.66215966383492,0,0,1,0
N,"B 241, L 550", ,-BL---,9.380003467000861,51.66204060614639,0,0,1,0
N,"B 241, L 550", ,-BL---,9.386474837505968,51.660668307378906,0,0,1,0
N, , ,-B----,9.424823883940116,51.61067697331337,0,0,1,0
N, , ,-B----,9.447355482883632,51.62678468454416,0,0,1,0
N, , ,-B----,9.448975645974063,51.64061264755678,0,0,1,0
N, , ,-B----,9.45320585778601,51.644064259098734,0,0,1,0
N, , ,-B----,9.46161747892864,51.63043860527357,0,0,1,0
N,"B 241, K 445", ,-B----,9.639780233381016,51.65915204345137,0,0,1,0
N,"B 241, L 554", ,-BL---,9.650332424818181,51.65470295043103,0,0,1,0
N,"B 241, L 548", ,-BL---,9.634988389799016,51.66088924119033,0,0,1,0
N,"B 241, K 449", ,-B----,9.629279624722239,51.66418034819679,0,0,1,0
N,"B 241, B 497", ,-B----,9.556130130490894,51.69072115974985,0,0,1,0
N,"B 241, L 551", ,-BL---,9.51832221413247,51.690761370687525,0,0,1,0
N, , ,-B----,9.539230367337055,51.60137221222234,0,0,1,0
